employee_id,age,gender,education,department,job_level,years_at_company,years_in_current_role,monthly_salary,overtime_hours_monthly,num_projects_completed,performance_rating,training_hours_yearly,work_life_balance_score,distance_from_home_km,num_companies_worked,job_satisfaction,relationship_with_manager,stock_option_level,attrition
8454,57.0,Female,Bachelor,IT,3,0.7,0.7,6488.06,11,9,4,36.0,3,25.6,2,3,4,0,0
8455,52.0,Male,High School,HR,4,4.0,0.0,3756.7,8,8,4,47.5,3,5.3,3,2,4,2,0
8456,24.0,Male,High School,Finance,2,6.9,0.8,6358.82,5,7,3,27.9,4,26.3,3,2,2,1,0
8457,61.0,Female,Bachelor,Marketing,4,6.3,3.8,3934.72,8,9,4,42.9,3,0.4,1,3,3,1,0
8458,40.0,Male,Master,Sales,5,0.7,0.0,3274.38,8,2,5,48.2,3,18.1,2,3,5,0,0
8459,55.0,Female,Bachelor,Sales,4,1.8,1.3,7638.82,8,9,3,52.9,3,18.8,4,3,3,2,1
8460,52.0,Female,PhD,IT,3,1.0,1.0,4960.79,11,7,4,31.1,3,44.45,3,5,3,3,0
8461,52.0,Female,Bachelor,HR,1,4.3,2.6,7363.59,10,5,3,8.4,5,34.0,2,3,3,1,1
8462,51.0,Female,Bachelor,Legal,3,10.5,6.1,4825.11,7,5,4,30.7,4,4.5,4,5,5,3,1
8463,50.0,Female,Bachelor,Legal,2,3.8,0.7,3238.45,10,5,3,66.6,4,12.7,2,4,1,0,0
8464,34.0,Female,Bachelor,Sales,1,5.1,4.0,5292.1,4,4,4,28.2,4,6.0,2,4,5,0,0
8465,57.0,Female,Bachelor,HR,5,3.8,0.2,3518.88,12,3,2,30.7,5,22.7,5,1,1,2,0
8466,51.0,Male,Bachelor,Legal,2,7.6,0.2,5940.76,6,10,4,50.4,3,14.5,5,5,4,1,0
8467,41.0,Male,High School,Operations,3,0.5,0.5,8134.67,14,7,5,63.3,3,19.5,7,2,4,2,0
8468,57.0,Male,PhD,Engineering,1,5.6,1.4,9796.51,12,6,2,36.5,3,4.6,3,5,3,1,0
8469,36.0,Male,Bachelor,Finance,1,0.5,0.1,10387.595000000001,5,5,3,58.6,3,21.2,2,5,4,2,0
8470,51.0,Female,Bachelor,Finance,3,3.0,0.1,5906.47,12,3,4,36.1,3,8.6,3,1,5,1,0
8471,29.0,Female,Master,IT,2,0.9,0.3,5389.1,4,8,1,52.3,1,0.9,2,5,4,1,0
8472,34.0,Female,Master,HR,4,3.6,1.0,4719.35,4,6,4,15.1,3,1.4,3,4,4,3,0
8473,52.0,Male,Master,Finance,1,9.3,4.5,5453.63,8,4,4,26.6,5,0.3,1,2,4,1,0
8474,48.0,Female,High School,IT,1,1.5,1.5,5832.67,6,3,4,50.1,1,13.8,4,5,3,2,0
8475,27.0,Female,Bachelor,HR,5,13.1,7.5,5494.5,10,2,3,62.9,1,1.1,3,3,3,0,0
8476,53.0,Non-binary,Bachelor,Sales,2,3.9,0.1,7923.43,7,8,2,41.5,3,10.5,8,5,5,0,0
8477,46.0,Male,Master,Finance,2,1.8,0.4,7554.57,11,3,3,28.9,4,5.6,1,4,4,3,0
8478,27.0,Female,High School,Engineering,1,3.7,1.3,4940.6,11,6,1,25.6,3,8.3,3,1,1,0,0
8479,56.0,Female,Bachelor,Marketing,2,9.1,8.1,4667.81,11,7,2,12.8,4,35.5,3,4,1,1,0
8480,32.0,Female,Bachelor,IT,2,0.6,0.6,7048.23,8,8,5,30.1,3,12.5,3,3,3,3,0
8481,32.0,Female,Bachelor,Operations,2,4.3,4.3,3394.05,8,4,4,51.3,3,3.8,3,5,3,1,0
8482,53.0,Female,Bachelor,HR,2,0.8,0.8,5221.53,9,7,4,15.4,3,5.5,3,3,4,1,1
8483,42.0,Female,Master,Sales,4,2.0,2.0,8094.17,9,11,4,55.5,3,32.6,3,4,3,0,0
8484,26.0,Female,High School,IT,5,8.0,2.8,5085.48,11,5,3,35.9,4,12.8,2,4,1,3,0
8485,30.0,Male,Master,Engineering,1,0.6,0.5,8371.82,7,6,4,51.6,4,36.9,6,1,4,2,0
8486,46.0,Female,High School,Engineering,3,3.6,2.5,5864.07,6,4,4,42.6,3,30.3,5,1,3,2,1
8487,46.0,Male,Bachelor,Legal,1,1.1,0.5,4071.79,7,2,2,44.5,2,14.6,2,3,3,1,0
8488,33.0,Male,Master,Operations,2,0.4,0.4,4335.83,7,6,4,49.1,4,8.8,3,1,3,0,0
8489,43.0,Female,Bachelor,Legal,4,2.0,2.0,2293.12,6,9,4,48.8,4,6.4,3,3,1,2,0
8490,28.0,Female,Master,Marketing,2,7.1,0.6,9574.69,5,7,4,26.6,3,14.0,2,3,4,2,0
8491,31.0,Male,High School,Marketing,2,13.3,1.1,3911.72,3,4,2,23.8,2,4.1,4,2,5,0,0
8492,49.0,Female,Bachelor,IT,2,2.3,2.2,3201.9,5,2,3,50.4,4,15.3,3,4,4,1,0
8493,46.0,Female,Bachelor,Marketing,1,4.3,0.0,3442.86,18,4,3,27.7,3,18.2,0,4,1,0,0
8494,38.0,Female,High School,IT,1,4.8,0.5,7129.89,5,9,4,24.1,1,3.8,1,4,2,3,0
8495,37.0,Female,Bachelor,Sales,2,4.1,0.3,10387.595000000001,6,8,2,30.6,2,44.45,4,2,4,0,0
8496,53.0,Male,Master,Sales,4,0.0,0.0,4105.67,5,3,3,50.5,3,0.4,5,3,3,3,0
8497,26.0,Female,Master,HR,3,1.1,0.1,2749.46,3,7,3,26.7,4,4.2,0,3,3,0,0
8498,58.0,Female,Bachelor,HR,3,4.6,2.8,7246.57,13,11,5,39.1,4,11.0,3,3,5,1,0
8499,48.0,Male,High School,Marketing,2,3.7,0.3,7333.81,8,10,3,15.8,3,44.45,4,1,3,0,0
8500,36.0,Male,Master,Marketing,3,4.2,0.2,2856.22,9,7,3,34.6,4,4.5,4,4,1,1,0
8501,49.0,Male,Bachelor,Engineering,1,0.4,0.4,2804.99,12,3,2,32.8,5,0.1,1,3,3,1,0
8502,56.0,Female,Bachelor,IT,1,3.2,3.1,3750.69,8,3,4,52.0,2,13.1,3,3,3,0,0
8503,38.0,Male,Bachelor,Marketing,5,6.0,4.1,10311.79,7,6,3,38.9,2,7.8,4,4,3,2,0
8504,49.0,Female,Master,Finance,2,3.1,2.3,4793.91,11,10,1,53.8,5,32.9,5,4,3,1,0
8505,56.0,Female,PhD,IT,1,11.3,6.5,6950.07,7,7,4,21.8,2,7.6,3,3,3,3,1
8506,49.0,Female,Bachelor,Legal,2,19.2,6.0,4483.42,7,4,3,51.6,4,44.45,6,4,5,3,0
8507,61.0,Male,Bachelor,Engineering,3,0.0,0.0,4839.37,4,15,3,35.4,4,18.0,4,4,3,3,0
8508,44.0,Male,PhD,Engineering,3,0.7,0.7,4483.91,3,11,3,21.5,4,17.2,2,3,3,2,0
8509,50.0,Male,Bachelor,Engineering,1,6.1,2.0,5439.23,4,6,2,44.0,4,19.5,0,1,2,0,0
8510,51.0,Male,Master,Legal,1,4.3,1.1,10259.83,7,5,2,35.9,3,12.9,4,2,5,2,0
8511,53.0,Male,Bachelor,Marketing,1,0.8,0.8,4012.75,13,4,1,48.4,2,10.5,4,2,3,3,0
8512,45.0,Female,Bachelor,IT,1,5.3,1.1,6019.31,8,8,1,20.3,5,4.7,1,5,3,1,0
8513,43.0,Female,Bachelor,Finance,1,1.0,1.0,5930.99,6,6,2,53.1,4,4.5,1,3,4,0,0
8514,47.0,Male,High School,Operations,2,6.8,1.3,1713.66,12,7,3,12.4,4,2.6,6,3,5,2,0
8515,43.0,Female,Master,Sales,1,1.6,0.7,6454.77,6,2,3,39.4,3,29.3,9,1,4,0,0
8516,28.0,Female,High School,Finance,4,2.6,1.0,2806.12,8,4,3,56.9,3,10.6,4,5,4,0,1
8517,47.0,Female,Bachelor,Sales,2,0.7,0.7,4597.42,12,1,3,35.3,3,12.9,3,4,5,2,0
8518,52.0,Female,PhD,Engineering,3,1.4,1.4,3121.13,6,9,3,31.7,5,28.7,2,2,4,3,0
8519,29.0,Female,Bachelor,IT,1,2.1,1.6,5278.21,11,10,4,32.7,2,7.8,1,4,4,0,0
8520,27.0,Male,Master,Legal,2,4.4,2.0,6158.74,5,11,3,12.7,3,9.4,3,3,2,1,0
8521,32.0,Female,High School,Engineering,4,5.1,5.1,8783.48,8,5,5,28.5,4,8.5,2,3,3,0,0
8522,44.0,Female,PhD,Sales,2,1.7,1.7,10387.595000000001,7,4,5,61.0,3,9.0,1,4,4,1,0
8523,36.0,Female,Bachelor,Sales,3,0.3,0.3,3598.43,10,7,2,38.9,4,7.1,0,3,4,0,1
8524,28.0,Male,Bachelor,Legal,2,0.7,0.7,3933.07,7,9,5,62.6,3,13.9,0,4,4,1,0
8525,29.0,Female,Bachelor,Sales,3,0.3,0.3,3872.76,13,8,3,46.6,1,17.1,0,4,4,1,1
8526,23.0,Female,Master,Finance,5,5.2,1.3,6339.07,10,8,2,39.5,3,7.3,1,3,3,0,0
8527,57.0,Male,PhD,Engineering,2,5.4,0.6,6624.61,6,5,3,29.6,5,15.6,4,3,2,0,1
8528,27.0,Male,Bachelor,IT,5,13.5,0.3,6100.87,11,6,4,47.3,3,14.2,2,3,2,0,0
8529,53.0,Male,High School,Engineering,4,10.3,2.4,4934.56,10,7,4,43.1,3,15.7,3,1,3,2,0
8530,30.0,Female,Master,Marketing,1,2.8,0.1,10376.55,12,4,4,41.2,2,10.9,1,5,4,0,0
8531,56.0,Male,Bachelor,Marketing,2,18.3,7.8,4169.77,4,10,2,26.2,1,1.2,1,1,4,2,0
8532,60.0,Male,Bachelor,Sales,1,0.7,0.7,6490.95,5,4,4,20.8,5,2.4,1,4,1,0,0
8533,50.0,Non-binary,Bachelor,IT,2,5.8,5.8,1522.19,7,7,3,38.4,5,16.2,7,4,3,1,1
8534,43.0,Female,Bachelor,HR,2,3.2,2.9,3395.43,8,6,4,55.5,3,3.1,2,1,3,1,0
8535,37.0,Female,Bachelor,Engineering,2,2.6,1.8,3609.86,8,11,4,32.8,2,7.6,1,3,2,3,0
8536,60.0,Male,Bachelor,Operations,2,13.5,0.9,3299.82,10,5,4,51.2,3,4.5,4,5,3,2,1
8537,49.0,Male,Bachelor,Engineering,3,0.2,0.2,4629.87,13,4,3,35.2,2,21.5,4,2,4,1,0
8538,34.0,Female,PhD,Sales,2,10.1,0.8,2471.6,3,3,3,46.9,3,15.2,1,3,4,0,0
8539,42.0,Male,High School,IT,1,1.8,1.8,6286.2,9,9,5,19.9,5,10.2,2,4,4,2,0
8540,40.0,Male,High School,Finance,2,27.6,0.9,3599.53,2,5,2,34.0,3,9.5,1,5,2,2,0
8541,24.0,Male,High School,Finance,4,3.2,1.1,10382.07,7,5,3,29.7,3,1.3,3,4,1,0,0
8542,33.0,Female,Bachelor,Finance,4,0.7,0.7,2685.3,7,8,4,49.6,4,1.6,4,3,2,1,0
8543,42.0,Female,High School,HR,1,19.9,1.3,4728.49,9,10,3,18.1,3,20.8,2,2,1,2,0
8544,30.0,Male,Master,HR,1,0.1,0.1,6238.75,7,6,2,43.3,4,19.0,1,1,3,0,1
8545,39.0,Female,Bachelor,Legal,2,1.0,0.4,5690.43,7,7,3,25.4,4,22.1,1,3,1,3,0
8546,50.0,Female,Bachelor,Engineering,2,4.0,4.0,7546.21,12,5,2,49.6,3,40.2,0,4,4,0,0
8547,53.0,Female,Bachelor,Engineering,1,3.2,0.9,5558.16,6,7,3,51.0,3,18.9,1,3,5,2,1
8548,56.0,Male,Bachelor,Engineering,2,5.8,2.0,5786.7,8,5,3,37.0,3,9.4,2,5,4,1,0
8549,23.0,Male,Bachelor,Engineering,4,2.6,0.3,6097.25,10,6,4,30.0,4,0.9,3,3,4,0,0
8550,53.0,Female,Bachelor,Finance,3,6.0,0.6,6792.64,6,5,1,37.1,5,43.8,1,3,4,1,0
8551,23.0,Male,PhD,IT,5,3.9,2.4,4812.24,10,7,2,16.9,3,44.45,4,1,4,1,0
8552,33.0,Non-binary,Bachelor,Finance,3,0.2,0.2,7010.47,3,5,4,20.5,2,9.7,3,1,2,1,0
8553,40.0,Male,Bachelor,Legal,2,2.6,0.1,8613.59,7,5,3,25.2,4,12.1,2,5,2,1,1
8554,36.0,Male,Bachelor,Operations,5,3.5,0.1,7006.08,11,9,3,37.9,4,44.45,0,5,3,0,0
8555,38.0,Female,Master,Sales,2,3.6,0.9,5935.83,8,9,4,51.4,5,9.0,3,4,3,1,0
8556,50.0,Male,PhD,IT,1,11.8,1.3,7557.17,5,6,5,33.5,5,1.5,3,2,4,1,0
8557,27.0,Female,Master,IT,4,2.2,2.2,3010.75,9,4,4,35.8,3,0.4,2,3,5,3,0
8558,47.0,Male,High School,Finance,5,10.8,9.8,10271.35,10,4,3,31.0,4,2.4,4,4,4,0,1
8559,25.0,Male,Master,IT,4,2.5,2.5,5616.73,8,5,5,47.7,5,5.1,1,3,2,2,0
8560,37.0,Female,Bachelor,IT,2,1.8,1.8,3710.12,4,7,3,26.8,4,26.9,5,4,4,2,0
8561,35.0,Male,Master,Engineering,2,3.6,0.0,3809.9,7,7,4,47.5,3,17.1,1,5,4,0,0
8562,61.0,Female,Master,HR,2,1.3,0.1,3772.69,3,5,4,46.5,3,23.8,2,2,3,0,0
8563,42.0,Male,Master,Engineering,2,8.8,0.9,3530.42,6,3,3,41.0,2,21.5,1,3,3,2,0
8564,34.0,Male,Master,Legal,1,1.3,0.4,7515.98,6,4,3,6.5,2,2.6,2,3,2,0,0
8565,39.0,Male,Master,Sales,1,4.1,4.1,3087.64,11,5,3,65.4,3,5.1,1,4,3,2,0
8566,29.0,Female,Bachelor,Marketing,3,4.5,1.9,4921.91,15,1,4,31.6,4,29.8,4,5,5,0,0
8567,29.0,Male,Bachelor,Operations,4,7.2,3.1,7999.77,13,7,2,52.4,3,19.8,0,3,5,0,0
8568,37.0,Female,Master,Engineering,1,4.5,1.1,5602.33,10,6,4,30.9,3,0.5,3,1,4,2,0
8569,43.0,Male,High School,Finance,1,2.0,2.0,5422.08,7,6,3,47.7,3,25.0,3,3,3,3,0
8570,45.0,Male,Master,Marketing,2,7.1,7.1,2567.49,9,10,4,29.7,2,5.2,0,5,1,0,0
8571,33.0,Female,Master,Marketing,1,1.2,1.2,3585.55,6,9,3,25.1,4,26.9,6,1,4,1,0
8572,33.0,Female,Master,Legal,1,8.3,0.3,7191.66,9,3,3,37.5,3,17.6,2,3,3,0,0
8573,42.0,Female,Master,Operations,5,7.3,4.8,6361.97,6,5,3,44.0,3,7.0,2,4,5,0,0
8574,45.0,Female,Master,Finance,2,2.9,2.9,3715.92,4,3,4,41.4,4,44.45,1,4,4,2,0
8575,56.0,Female,PhD,HR,2,0.9,0.9,3523.47,7,5,2,22.0,2,19.3,3,4,3,0,0
8576,55.0,Male,Master,Operations,2,7.9,1.0,3798.5,8,5,4,58.2,3,3.9,2,3,4,0,0
8577,54.0,Female,Bachelor,Engineering,4,6.5,0.3,4567.8,11,4,5,64.2,2,41.1,1,2,3,2,0
8578,54.0,Male,Bachelor,Marketing,3,1.0,1.0,4111.91,8,6,4,26.3,3,42.8,1,3,5,1,0
8579,29.0,Male,Master,IT,4,1.8,0.7,2933.66,5,7,3,36.1,4,44.45,4,1,4,0,0
8580,30.0,Male,Bachelor,HR,1,3.0,3.0,9436.49,6,6,4,33.4,4,32.1,3,3,3,2,0
8581,29.0,Male,High School,Operations,2,2.1,0.8,6613.71,8,4,3,41.6,1,7.0,2,4,5,1,0
8582,25.0,Male,Bachelor,IT,3,0.7,0.7,5015.4,12,12,3,24.7,5,5.8,0,4,4,2,0
8583,49.0,Male,High School,IT,3,3.0,3.0,1976.85,7,6,3,47.4,2,12.1,5,4,4,0,0
8584,43.0,Female,Bachelor,Engineering,1,2.3,0.4,8190.3,10,11,2,49.6,5,21.3,2,2,4,0,0
8585,42.0,Male,PhD,Legal,1,13.9,0.3,5126.81,10,2,4,22.9,1,38.1,1,4,4,1,0
8586,42.0,Male,High School,Finance,2,3.8,3.8,4511.84,7,8,2,47.3,2,6.2,2,4,4,3,0
8587,46.0,Female,PhD,Operations,1,6.3,5.1,4130.65,5,7,3,31.9,4,10.8,3,5,5,0,1
8588,49.0,Female,Master,Operations,2,4.7,1.2,7226.78,3,6,4,46.7,2,17.5,1,1,4,0,0
8589,57.0,Female,Master,Sales,2,1.6,0.8,5441.33,5,2,3,63.2,3,20.8,3,1,4,3,0
8590,38.0,Non-binary,Master,Marketing,2,1.5,0.4,7461.18,5,6,2,20.0,3,31.7,3,2,3,1,1
8591,33.0,Female,High School,HR,3,5.8,1.5,3168.6,12,8,3,48.7,1,13.6,3,3,5,2,0
8592,55.0,Male,Bachelor,Operations,3,5.3,3.0,1956.81,7,5,4,44.3,3,3.0,3,2,3,1,0
8593,36.0,Female,Bachelor,Marketing,3,5.5,5.5,4414.46,11,2,3,52.4,3,11.1,3,2,4,2,0
8594,28.0,Male,PhD,Sales,5,8.3,0.1,5336.4,4,7,2,36.8,4,1.7,4,4,4,1,0
8595,47.0,Female,Bachelor,IT,5,4.9,4.8,2213.09,9,4,4,25.8,3,4.3,6,1,3,0,0
8596,43.0,Female,High School,Sales,2,7.3,7.3,7355.05,8,10,4,48.8,5,1.8,0,3,3,0,0
8597,55.0,Female,Master,Legal,1,0.4,0.4,3222.2,3,7,5,69.1,3,20.8,4,4,4,0,1
8598,54.0,Non-binary,Master,HR,4,3.9,3.9,7068.75,10,5,4,44.1,4,1.5,1,3,3,1,1
8599,29.0,Male,Bachelor,Marketing,3,0.8,0.8,7574.61,4,5,3,43.6,3,20.8,3,3,4,3,0
8600,28.0,Female,High School,Engineering,5,6.2,3.9,8469.46,6,8,4,42.9,4,8.7,3,2,4,2,0
8601,47.0,Male,Bachelor,Engineering,5,1.8,1.8,6539.08,7,7,4,37.5,4,11.7,3,1,4,0,0
8602,52.0,Female,High School,Legal,2,26.7,0.3,5930.41,6,9,3,46.2,3,7.0,4,4,2,0,1
8603,42.0,Female,Bachelor,Sales,4,1.3,1.3,4559.88,8,6,2,50.7,5,20.7,4,3,2,0,0
8604,43.0,Male,High School,Finance,3,0.5,0.5,4667.88,15,7,3,50.3,3,14.0,4,4,4,0,1
8605,31.0,Female,Bachelor,Operations,2,1.4,1.4,3060.56,5,1,5,52.1,4,44.45,3,5,3,1,1
8606,61.0,Non-binary,Master,IT,2,22.1,9.5,3691.95,10,4,2,37.5,1,3.1,1,4,2,1,0
8607,51.0,Female,Master,Operations,1,8.3,6.6,4083.94,8,4,4,23.5,4,10.2,2,3,4,0,0
8608,55.0,Female,High School,Marketing,1,1.0,1.0,3016.68,13,4,3,44.3,3,1.0,3,5,5,2,0
8609,60.0,Female,PhD,Engineering,1,2.9,2.9,6754.2,4,7,3,9.3,3,12.1,0,5,2,0,0
8610,23.0,Male,Master,Engineering,2,0.3,0.3,6460.02,4,6,3,27.8,4,7.7,2,4,4,2,1
8611,36.0,Male,PhD,Legal,3,9.5,1.0,10387.595000000001,6,2,3,40.3,3,2.1,5,4,2,1,0
8612,45.0,Female,Master,HR,1,1.0,1.0,5276.27,15,3,3,25.7,2,22.3,3,3,4,2,1
8613,31.0,Female,Bachelor,IT,1,2.2,0.9,2605.39,11,10,4,41.4,5,3.6,1,5,3,0,0
8614,56.0,Female,High School,IT,3,3.0,3.0,4215.63,8,6,2,52.9,4,29.5,1,5,4,2,1
8615,52.0,Male,Master,Sales,3,0.2,0.2,4146.27,8,5,3,10.2,4,10.3,1,4,4,0,0
8616,51.0,Male,Master,Legal,1,4.6,2.4,3443.5,10,8,4,59.1,5,22.4,2,4,3,1,1
8617,57.0,Female,Bachelor,Legal,5,3.9,1.5,5060.4,11,7,1,34.7,1,15.0,4,3,3,1,0
8618,53.0,Male,PhD,Marketing,5,9.8,0.6,5425.04,12,4,3,60.4,2,7.4,1,4,3,0,1
8619,52.0,Male,Bachelor,Operations,3,4.0,4.0,4580.81,6,7,4,31.9,2,0.8,1,4,3,1,0
8620,24.0,Female,PhD,Legal,4,2.0,0.3,7873.03,5,5,1,41.5,3,14.2,1,1,4,0,0
8621,28.0,Female,Bachelor,Marketing,2,0.8,0.8,3255.57,12,6,2,72.3,3,18.8,2,4,2,0,0
8622,34.0,Female,Master,Engineering,1,8.8,4.2,7728.16,10,6,3,33.1,3,11.6,1,4,3,2,0
8623,28.0,Male,High School,Engineering,4,19.8,11.4,2441.24,9,6,4,51.7,5,1.6,5,3,1,2,1
8624,49.0,Non-binary,High School,Legal,2,2.7,0.1,8358.24,12,10,2,48.1,3,44.45,5,1,4,1,1
8625,37.0,Female,Bachelor,Engineering,5,1.2,1.2,9470.92,6,6,2,49.4,3,1.6,2,2,4,1,0
8626,59.0,Non-binary,PhD,Engineering,3,4.5,4.5,6099.14,8,8,3,18.4,1,12.0,6,3,5,0,0
8627,32.0,Male,Master,Legal,1,4.5,1.6,5047.98,11,5,3,46.1,4,2.3,5,5,4,0,0
8628,47.0,Male,Bachelor,HR,1,3.7,3.7,7738.89,7,8,3,47.4,4,16.4,3,4,3,2,0
8629,46.0,Female,Bachelor,Finance,5,14.8,0.8,2626.52,5,7,5,61.9,3,10.2,1,4,4,2,1
8630,48.0,Male,Master,Marketing,2,21.8,1.8,10387.595000000001,6,5,4,31.7,2,33.0,1,4,4,0,0
8631,45.0,Male,Bachelor,Sales,3,2.5,1.1,5432.81,7,7,3,49.4,1,12.7,1,2,4,2,0
8632,38.0,Female,PhD,Operations,1,0.3,0.3,4358.66,7,5,5,20.7,3,13.2,3,3,4,3,0
8633,43.0,Female,Master,Legal,1,3.9,0.6,2876.93,5,5,3,39.6,4,5.0,4,2,4,3,0
8634,40.0,Male,Bachelor,Finance,1,2.1,2.0,4821.94,7,4,4,52.8,4,2.0,0,1,3,0,0
8635,40.0,Male,High School,IT,3,3.9,0.2,6605.32,8,6,2,53.4,4,39.5,1,5,3,1,0
8636,22.0,Male,Bachelor,Sales,3,11.3,4.6,8512.04,6,7,3,26.9,1,6.8,1,4,4,1,0
8637,36.0,Male,Master,Sales,2,1.3,1.3,3054.44,6,9,3,58.1,3,40.4,2,2,3,0,0
8638,35.0,Male,PhD,Sales,2,2.4,2.4,4060.97,13,7,4,39.4,4,15.7,6,1,5,1,0
8639,27.0,Male,Bachelor,Operations,2,2.3,2.3,4354.35,11,4,2,36.0,2,0.2,3,5,4,0,0
8640,29.0,Male,Bachelor,Legal,5,1.0,1.0,4739.92,7,5,4,21.9,3,13.0,2,5,4,2,0
8641,35.0,Female,Bachelor,IT,3,0.1,0.1,2470.68,5,4,4,48.7,2,30.7,3,3,4,1,0
8642,55.0,Male,Bachelor,Legal,3,5.3,0.2,6152.67,9,6,4,40.5,4,5.4,2,3,4,0,0
8643,50.0,Female,High School,Marketing,3,11.0,0.8,1783.32,8,4,3,30.8,5,16.1,2,4,2,0,0
8644,39.0,Male,Bachelor,HR,1,2.1,1.0,4086.85,4,4,3,39.6,1,5.9,2,4,2,2,0
8645,50.0,Male,Bachelor,Finance,2,3.0,2.1,2608.77,8,10,4,62.0,1,8.8,3,3,3,0,1
8646,34.0,Female,Bachelor,Sales,3,0.2,0.2,4896.96,10,6,4,40.1,3,20.4,2,4,3,2,0
8647,45.0,Female,Bachelor,Marketing,2,13.9,0.3,7389.35,12,8,1,20.6,3,5.8,1,3,3,1,0
8648,39.0,Male,Bachelor,IT,1,0.7,0.7,4014.32,14,6,3,63.4,4,4.9,1,3,5,3,0
8649,30.0,Female,High School,Finance,5,3.0,3.0,6262.2,8,1,4,53.4,4,7.9,3,2,3,0,0
8650,34.0,Female,Bachelor,Sales,2,4.4,1.7,5331.55,7,8,2,48.8,3,2.5,3,4,5,0,0
8651,53.0,Female,High School,Engineering,2,4.4,3.9,6939.69,8,9,4,20.5,5,2.0,1,1,4,0,0
8652,28.0,Male,Master,Operations,2,15.4,0.8,4793.83,6,11,4,30.2,3,2.5,3,4,4,0,0
8653,42.0,Male,High School,IT,2,12.7,0.1,5249.13,10,5,3,64.3,4,44.45,4,4,3,1,0
8654,60.0,Male,Master,Finance,1,3.4,0.4,6623.7,6,8,4,69.1,2,1.9,2,2,4,1,0
8655,33.0,Male,Master,Finance,1,3.5,0.3,6059.59,4,2,3,38.6,2,2.3,3,3,3,3,0
8656,50.0,Female,Bachelor,Engineering,3,0.3,0.3,3785.91,12,7,4,48.7,4,5.1,0,4,4,1,0
8657,57.0,Female,Master,Legal,3,15.0,2.4,5557.05,4,3,3,31.3,3,31.4,1,2,3,1,0
8658,22.0,Male,Master,Engineering,5,3.7,3.5,4646.31,8,6,2,45.3,3,37.9,1,2,4,1,0
8659,37.0,Non-binary,High School,Engineering,3,0.1,0.1,5231.36,9,6,3,30.5,4,4.8,1,5,5,1,0
8660,38.0,Male,Bachelor,Engineering,1,11.5,10.4,5574.17,7,2,4,57.7,3,4.9,3,3,3,3,0
8661,51.0,Female,High School,Finance,1,3.2,0.4,3413.26,15,5,3,24.0,3,23.9,3,4,2,0,0
8662,39.0,Female,Master,Legal,2,1.7,1.4,8019.08,8,8,3,32.3,1,12.5,2,4,2,3,1
8663,35.0,Male,Master,Sales,1,3.4,0.8,4040.57,12,5,2,18.5,3,8.9,3,5,2,0,0
8664,30.0,Female,Bachelor,Operations,1,14.3,6.7,2485.42,10,7,3,30.0,3,5.6,2,4,1,0,0
8665,34.0,Female,High School,Engineering,2,1.1,1.1,3778.41,9,4,3,62.3,2,13.4,4,5,4,1,0
8666,24.0,Non-binary,Bachelor,IT,1,2.7,0.5,5598.47,5,9,3,16.5,4,10.9,2,4,2,0,0
8667,42.0,Female,Bachelor,HR,1,6.1,0.3,6665.81,16,4,2,45.1,4,3.2,3,4,3,0,0
8668,22.0,Male,Bachelor,HR,5,2.5,0.4,4509.16,9,8,4,30.1,1,20.4,2,1,1,1,0
8669,60.0,Female,Master,Operations,2,0.2,0.2,3047.88,14,9,4,17.2,3,0.1,3,4,3,2,0
8670,61.0,Male,Bachelor,Marketing,2,2.5,0.0,4612.63,7,4,4,7.7,2,11.1,0,4,5,1,0
8671,45.0,Male,Master,Finance,1,2.4,2.1,3635.55,7,6,2,32.9,3,2.6,2,5,3,0,0
8672,53.0,Female,Bachelor,HR,1,2.4,1.6,5554.84,13,1,4,41.5,1,8.2,5,4,4,3,0
8673,58.0,Female,Master,Finance,1,15.4,3.3,4535.06,8,10,3,0.0,1,5.8,1,4,1,2,0
8674,56.0,Male,Master,IT,2,8.2,5.0,4484.17,10,6,2,34.8,4,8.5,2,4,3,1,0
8675,49.0,Female,Bachelor,IT,1,13.5,2.9,5908.6,6,7,3,31.1,3,17.1,0,5,3,1,1
8676,56.0,Male,Master,Finance,2,2.2,2.2,3698.32,9,8,4,35.7,3,8.5,5,4,4,0,0
8677,29.0,Male,High School,HR,2,1.4,1.4,5866.69,11,7,3,15.3,4,3.6,5,4,3,1,0
8678,26.0,Female,Bachelor,Operations,1,2.3,1.1,3017.64,7,6,4,74.0,4,21.8,3,4,1,0,0
8679,36.0,Male,PhD,Legal,1,3.1,3.1,3041.35,6,5,3,30.9,2,19.9,0,2,3,0,0
8680,43.0,Male,High School,Operations,2,1.1,1.1,4645.39,11,7,1,25.5,1,35.7,1,2,4,0,0
8681,49.0,Male,Bachelor,Engineering,2,2.6,2.6,7338.58,7,2,2,37.5,4,12.3,3,2,3,0,0
8682,56.0,Female,High School,Engineering,1,5.6,0.2,4078.74,8,11,2,49.1,3,9.1,2,4,3,1,1
8683,38.0,Female,Bachelor,Sales,1,4.0,1.9,3564.35,7,3,4,65.2,3,3.4,1,1,2,1,0
8684,33.0,Male,High School,Engineering,1,1.2,1.2,5681.27,10,10,4,28.5,4,0.5,4,3,4,0,0
8685,54.0,Male,High School,HR,2,0.9,0.9,7332.62,11,3,2,48.3,5,31.6,2,3,1,0,0
